symbol,weight,date,ttf_id,optimized_at
BLD,0.0322185042216504,2022-11-24,48,2022-11-25 15:24:35.032868
TGLS,0.0320197871638253,2022-11-24,48,2022-11-25 15:24:35.032868
ROCK,0.0288698922066103,2022-11-24,48,2022-11-25 15:24:35.032868
LPX,0.0273712765938676,2022-11-24,48,2022-11-25 15:24:35.032868
DOOR,0.0240622034376847,2022-11-24,48,2022-11-25 15:24:35.032868
OC,0.0234428284070526,2022-11-24,48,2022-11-25 15:24:35.032868
GMS,0.0207540246456171,2022-11-24,48,2022-11-25 15:24:35.032868
WMS,0.0174413343361725,2022-11-24,48,2022-11-25 15:24:35.032868
JELD,0.0128901151473892,2022-11-24,48,2022-11-25 15:24:35.032868
ASPN,0.0124193495625852,2022-11-24,48,2022-11-25 15:24:35.032868
BLDR,0.0120815014826189,2022-11-24,48,2022-11-25 15:24:35.032868
SWIM,0.0116928348355435,2022-11-24,48,2022-11-25 15:24:35.032868
BXC,0.01,2022-11-24,48,2022-11-25 15:24:35.032868
AZEK,0.01,2022-11-24,48,2022-11-25 15:24:35.032868
TREX,0.01,2022-11-24,48,2022-11-25 15:24:35.032868
IBM,0.198312085374242,2022-11-24,45,2022-11-25 15:24:38.040321
ORCL,0.1422287271485292,2022-11-24,45,2022-11-25 15:24:38.040321
LUMN,0.1367688400672018,2022-11-24,45,2022-11-25 15:24:38.040321
VMW,0.124563689866357,2022-11-24,45,2022-11-25 15:24:38.040321
GOOGL,0.1118874416393436,2022-11-24,45,2022-11-25 15:24:38.040321
MSFT,0.1060256028560075,2022-11-24,45,2022-11-25 15:24:38.040321
AMZN,0.0954643594096782,2022-11-24,45,2022-11-25 15:24:38.040321
BABA,0.0847492536386404,2022-11-24,45,2022-11-25 15:24:38.040321
LOPE,0.3,2022-11-24,74,2022-11-25 15:24:40.186831
LRN,0.2357287365006675,2022-11-24,74,2022-11-25 15:24:40.186831
COUR,0.165148957584604,2022-11-24,74,2022-11-25 15:24:40.186831
UDMY,0.1561296881479367,2022-11-24,74,2022-11-25 15:24:40.186831
CHGG,0.1429926177667916,2022-11-24,74,2022-11-25 15:24:40.186831
IBM,0.2937726801302086,2022-11-24,17,2022-11-25 15:24:42.638012
GOOGL,0.1041614004182844,2022-11-24,17,2022-11-25 15:24:42.638012
TSM,0.0976671472188966,2022-11-24,17,2022-11-25 15:24:42.638012
MSFT,0.0940559528443357,2022-11-24,17,2022-11-25 15:24:42.638012
INTC,0.090318403347838,2022-11-24,17,2022-11-25 15:24:42.638012
AMZN,0.0791769941611933,2022-11-24,17,2022-11-25 15:24:42.638012
QCOM,0.0695472532861527,2022-11-24,17,2022-11-25 15:24:42.638012
BABA,0.0678161104598745,2022-11-24,17,2022-11-25 15:24:42.638012
BIDU,0.0633056129724744,2022-11-24,17,2022-11-25 15:24:42.638012
NVDA,0.0401784451607415,2022-11-24,17,2022-11-25 15:24:42.638012
RGR,0.1420917440576036,2022-11-24,262,2022-11-25 15:24:46.682388
